order_id,item_id,product_id,quantity,list_price,discount,net_price
719,1,100,1,489.99,0.2,391.992
720,1,111,1,470.99,0.07,438.021
720,2,6,1,469.99,0.1,422.991
721,1,45,2,869.99,0.07,809.091
721,2,102,1,489.99,0.1,440.991
721,3,73,2,749.99,0.05,712.49
721,4,33,1,469.99,0.2,375.992
722,1,22,2,269.99,0.07,251.091
722,2,3,1,999.99,0.05,949.99
722,3,104,2,481.99,0.1,433.791
723,1,24,2,549.99,0.07,511.491
723,2,16,1,599.99,0.05,569.99
723,3,108,1,449.99,0.07,418.491
724,1,23,1,299.99,0.05,284.99
724,2,75,1,599.99,0.2,479.992
724,3,102,1,489.99,0.05,465.49
724,4,55,1,2699.99,0.2,2159.992
725,1,90,1,209.99,0.1,188.991
725,2,91,1,349.99,0.05,332.49
725,3,77,2,799.99,0.07,743.991
725,4,62,2,3499.99,0.1,3149.991
726,1,64,1,489.99,0.2,391.992
727,1,78,1,647.99,0.07,602.631
727,2,82,2,659.99,0.05,626.99
728,1,70,1,659.99,0.05,626.99
728,2,56,1,5499.99,0.1,4949.991
728,3,91,1,349.99,0.1,314.991
728,4,58,1,4999.99,0.07,4649.991
729,1,101,2,339.99,0.1,305.991
730,1,59,2,2599.99,0.05,2469.99
730,2,79,1,402.99,0.1,362.691
730,3,96,2,349.99,0.07,325.491
730,4,13,1,269.99,0.1,242.991
731,1,91,1,349.99,0.05,332.49
731,2,49,1,3499.99,0.2,2799.992
731,3,67,2,250.99,0.2,200.792
731,4,29,1,999.99,0.2,799.992
732,1,47,1,5299.99,0.07,4928.991
732,2,4,2,2899.99,0.07,2696.991
733,1,84,1,109.99,0.05,104.49
733,2,55,1,2699.99,0.2,2159.992
733,3,102,2,489.99,0.1,440.991
734,1,26,1,599.99,0.2,479.992
734,2,3,1,999.99,0.05,949.99
734,3,84,2,109.99,0.2,87.992
734,4,65,2,346.99,0.1,312.291
735,1,71,2,416.99,0.1,375.291
735,2,10,2,1549.0,0.07,1440.57
736,1,56,2,5499.99,0.05,5224.99
736,2,17,1,429.0,0.1,386.1
736,3,62,2,3499.99,0.2,2799.992
737,1,52,1,875.99,0.05,832.19
737,2,19,2,449.0,0.07,417.57
737,3,77,2,799.99,0.07,743.991
737,4,34,1,469.99,0.2,375.992
738,1,82,2,659.99,0.07,613.791
738,2,38,2,549.99,0.2,439.992
738,3,25,1,499.99,0.1,449.991
738,4,63,1,3499.99,0.07,3254.991
739,1,3,1,999.99,0.2,799.992
740,1,81,1,1099.99,0.05,1044.991
740,2,94,2,249.99,0.2,199.992
740,3,11,1,1680.99,0.2,1344.792
740,4,19,1,449.0,0.2,359.2
740,5,12,2,549.99,0.07,511.491
741,1,58,1,4999.99,0.05,4749.99
741,2,76,1,299.99,0.07,278.991
741,3,21,2,269.99,0.07,251.091
741,4,56,2,5499.99,0.05,5224.99
742,1,107,2,416.99,0.05,396.141
742,2,45,1,869.99,0.07,809.091
743,1,80,1,761.99,0.05,723.89
744,1,33,2,469.99,0.2,375.992
745,1,95,2,299.99,0.05,284.99
745,2,22,2,269.99,0.2,215.992
745,3,78,1,647.99,0.1,583.191
746,1,99,1,299.99,0.1,269.991
747,1,110,1,470.99,0.07,438.021
747,2,86,1,149.99,0.2,119.992
747,3,33,2,469.99,0.1,422.991
747,4,81,1,1099.99,0.07,1022.991
748,1,16,2,599.99,0.1,539.991
748,2,83,2,149.99,0.05,142.49
748,3,41,1,1469.99,0.07,1367.091
748,4,35,2,832.99,0.2,666.392
749,1,9,1,2999.99,0.2,2399.992
749,2,28,1,2499.99,0.05,2374.99
749,3,79,1,402.99,0.2,322.392
749,4,24,1,549.99,0.05,522.49
749,5,40,1,4999.99,0.07,4649.991
750,1,72,1,619.99,0.05,588.99
750,2,78,2,647.99,0.1,583.191
751,1,45,2,869.99,0.05,826.49
752,1,12,2,549.99,0.05,522.49
752,2,31,2,1632.99,0.05,1551.34
753,1,105,2,533.99,0.07,496.611
753,2,7,2,3999.99,0.2,3199.992
753,3,36,2,832.99,0.1,749.691
753,4,95,1,299.99,0.07,278.991
753,5,66,1,250.99,0.2,200.792
754,1,74,2,439.99,0.07,409.191
754,2,12,2,549.99,0.07,511.491
754,3,3,1,999.99,0.05,949.99
754,4,67,2,250.99,0.05,238.44
754,5,7,1,3999.99,0.2,3199.992
755,1,80,2,761.99,0.07,708.651
755,2,43,2,5299.99,0.05,5034.99
755,3,57,2,1999.99,0.1,1799.991
756,1,64,1,489.99,0.1,440.991
756,2,17,2,429.0,0.05,407.55
757,1,95,1,299.99,0.1,269.991
758,1,22,2,269.99,0.07,251.091
758,2,99,1,299.99,0.1,269.991
758,3,27,1,999.99,0.07,929.991
758,4,65,2,346.99,0.07,322.701
758,5,109,1,416.99,0.2,333.592
759,1,93,2,209.99,0.05,199.49
759,2,78,1,647.99,0.07,602.631
760,1,21,2,269.99,0.07,251.091
760,2,29,2,999.99,0.07,929.991
761,1,43,1,5299.99,0.07,4928.991
761,2,52,2,875.99,0.2,700.792
762,1,102,2,489.99,0.05,465.49
763,1,90,1,209.99,0.07,195.291
763,2,103,1,551.99,0.1,496.791
764,1,55,1,2699.99,0.07,2510.991
764,2,95,2,299.99,0.05,284.99
764,3,81,2,1099.99,0.07,1022.991
765,1,28,2,2499.99,0.2,1999.992
765,2,12,1,549.99,0.07,511.491
765,3,25,1,499.99,0.2,399.992
765,4,53,1,749.99,0.2,599.992
765,5,65,1,346.99,0.05,329.641
766,1,111,1,470.99,0.2,376.792
767,1,63,1,3499.99,0.1,3149.991
767,2,29,1,999.99,0.07,929.991
767,3,41,2,1469.99,0.05,1396.49
767,4,77,2,799.99,0.05,759.99
768,1,31,1,1632.99,0.2,1306.392
768,2,76,1,299.99,0.2,239.992
769,1,8,1,1799.99,0.1,1619.991
769,2,6,2,469.99,0.05,446.49
769,3,36,2,832.99,0.07,774.681
770,1,110,1,470.99,0.05,447.44
770,2,42,1,2299.99,0.2,1839.992
770,3,103,1,551.99,0.2,441.592
770,4,11,2,1680.99,0.05,1596.94
771,1,13,2,269.99,0.2,215.992
771,2,88,1,189.99,0.2,151.992
772,1,103,1,551.99,0.07,513.351
773,1,92,1,209.99,0.1,188.991
773,2,14,1,269.99,0.05,256.49
773,3,17,2,429.0,0.2,343.2
773,4,33,2,469.99,0.07,437.091
774,1,65,1,346.99,0.05,329.641
774,2,36,2,832.99,0.05,791.34
774,3,20,1,599.99,0.2,479.992
774,4,73,1,749.99,0.05,712.49
774,5,58,2,4999.99,0.1,4499.991
775,1,39,1,1499.99,0.07,1394.991
776,1,28,1,2499.99,0.2,1999.992
776,2,42,2,2299.99,0.2,1839.992
776,3,71,1,416.99,0.1,375.291
776,4,35,1,832.99,0.1,749.691
777,1,5,1,1320.99,0.2,1056.792
777,2,7,2,3999.99,0.2,3199.992
777,3,2,1,749.99,0.2,599.992
778,1,64,1,489.99,0.1,440.991
778,2,85,1,329.99,0.05,313.49
779,1,101,1,339.99,0.05,322.99
779,2,90,2,209.99,0.2,167.992
779,3,47,1,5299.99,0.2,4239.992
779,4,8,1,1799.99,0.2,1439.992
779,5,85,1,329.99,0.2,263.992
780,1,32,1,469.99,0.1,422.991
781,1,109,2,416.99,0.05,396.141
781,2,7,2,3999.99,0.2,3199.992
781,3,57,2,1999.99,0.1,1799.991
782,1,20,2,599.99,0.07,557.991
782,2,57,1,1999.99,0.07,1859.991
782,3,99,1,299.99,0.07,278.991
782,4,16,2,599.99,0.2,479.992
783,1,92,1,209.99,0.2,167.992
783,2,22,2,269.99,0.05,256.49
783,3,94,1,249.99,0.05,237.49
783,4,29,1,999.99,0.1,899.991
784,1,22,1,269.99,0.07,251.091
784,2,72,2,619.99,0.1,557.991
784,3,16,1,599.99,0.2,479.992
785,1,59,2,2599.99,0.2,2079.992
785,2,40,1,4999.99,0.07,4649.991
785,3,25,1,499.99,0.07,464.991
786,1,80,1,761.99,0.05,723.89
787,1,51,2,6499.99,0.07,6044.991
787,2,66,2,250.99,0.1,225.891
788,1,48,1,1499.99,0.2,1199.992
788,2,19,1,449.0,0.1,404.1
788,3,13,1,269.99,0.05,256.49
789,1,100,2,489.99,0.2,391.992
789,2,93,2,209.99,0.07,195.291
790,1,62,2,3499.99,0.07,3254.991
790,2,91,1,349.99,0.1,314.991
791,1,54,1,3199.99,0.2,2559.992
791,2,25,2,499.99,0.07,464.991
792,1,16,2,599.99,0.2,479.992
792,2,39,1,1499.99,0.2,1199.992
792,3,56,1,5499.99,0.2,4399.992
792,4,30,1,999.99,0.05,949.99
792,5,2,1,749.99,0.2,599.992
793,1,60,1,1559.99,0.05,1481.99
793,2,95,2,299.99,0.05,284.99
793,3,75,2,599.99,0.05,569.99
794,1,41,2,1469.99,0.05,1396.49
794,2,68,1,449.99,0.2,359.992
794,3,17,1,429.0,0.07,398.97
794,4,28,1,2499.99,0.1,2249.991
795,1,95,2,299.99,0.05,284.99
795,2,99,2,299.99,0.05,284.99
796,1,6,2,469.99,0.2,375.992
797,1,11,1,1680.99,0.07,1563.321
797,2,69,1,416.99,0.05,396.141
797,3,74,1,439.99,0.1,395.991
797,4,54,2,3199.99,0.05,3039.99
797,5,62,2,3499.99,0.1,3149.991
798,1,23,1,299.99,0.1,269.991
798,2,90,1,209.99,0.05,199.49
798,3,91,2,349.99,0.07,325.491
798,4,42,1,2299.99,0.2,1839.992
798,5,26,2,599.99,0.05,569.99
799,1,5,2,1320.99,0.1,1188.891
799,2,34,2,469.99,0.05,446.49
799,3,29,2,999.99,0.07,929.991
799,4,63,1,3499.99,0.1,3149.991
799,5,58,2,4999.99,0.07,4649.991
800,1,65,2,346.99,0.1,312.291
800,2,54,1,3199.99,0.07,2975.991
800,3,6,2,469.99,0.05,446.49
800,4,52,1,875.99,0.1,788.391
800,5,95,2,299.99,0.05,284.99
801,1,101,1,339.99,0.07,316.191
802,1,30,1,999.99,0.05,949.99
802,2,36,2,832.99,0.2,666.392
802,3,40,1,4999.99,0.1,4499.991
802,4,28,1,2499.99,0.05,2374.99
803,1,111,1,470.99,0.07,438.021
803,2,52,2,875.99,0.05,832.19
803,3,102,1,489.99,0.07,455.691
803,4,83,2,149.99,0.05,142.49
804,1,89,2,209.99,0.2,167.992
804,2,53,1,749.99,0.07,697.491
804,3,50,2,5999.99,0.05,5699.99
805,1,24,1,549.99,0.05,522.49
805,2,33,2,469.99,0.2,375.992
805,3,62,2,3499.99,0.2,2799.992
805,4,32,1,469.99,0.07,437.091
805,5,6,2,469.99,0.05,446.49
806,1,93,2,209.99,0.1,188.991
806,2,97,1,349.99,0.2,279.992
806,3,77,2,799.99,0.1,719.991
806,4,82,2,659.99,0.2,527.992
806,5,91,2,349.99,0.07,325.491
807,1,21,2,269.99,0.2,215.992
807,2,6,1,469.99,0.07,437.091
807,3,3,2,999.99,0.07,929.991
807,4,9,2,2999.99,0.2,2399.992
807,5,16,1,599.99,0.2,479.992
808,1,96,2,349.99,0.05,332.49
808,2,18,1,449.0,0.05,426.55
808,3,85,1,329.99,0.05,313.49
808,4,19,2,449.0,0.05,426.55
809,1,78,1,647.99,0.1,583.191
809,2,26,1,599.99,0.2,479.992
809,3,92,2,209.99,0.1,188.991
810,1,103,2,551.99,0.05,524.39
810,2,100,1,489.99,0.2,391.992
810,3,56,1,5499.99,0.05,5224.99
810,4,22,1,269.99,0.2,215.992
811,1,45,2,869.99,0.07,809.091
811,2,54,1,3199.99,0.2,2559.992
811,3,70,1,659.99,0.07,613.791
811,4,66,1,250.99,0.1,225.891
812,1,76,2,299.99,0.1,269.991
812,2,40,1,4999.99,0.2,3999.992
813,1,96,2,349.99,0.1,314.991
813,2,85,2,329.99,0.2,263.992
813,3,33,2,469.99,0.2,375.992
813,4,26,2,599.99,0.07,557.991
813,5,71,2,416.99,0.05,396.141
814,1,69,2,416.99,0.1,375.291
814,2,100,1,489.99,0.1,440.991
814,3,65,1,346.99,0.2,277.592
814,4,83,2,149.99,0.05,142.49
815,1,105,2,533.99,0.2,427.192
815,2,102,2,489.99,0.2,391.992
815,3,87,2,189.99,0.1,170.991
815,4,23,1,299.99,0.07,278.991
816,1,75,2,599.99,0.1,539.991
816,2,64,2,489.99,0.2,391.992
817,1,85,1,329.99,0.05,313.49
817,2,105,2,533.99,0.07,496.611
817,3,48,2,1499.99,0.05,1424.99
818,1,103,1,551.99,0.05,524.39
818,2,44,2,539.99,0.07,502.191
818,3,19,2,449.0,0.05,426.55
818,4,48,2,1499.99,0.05,1424.99
819,1,94,1,249.99,0.2,199.992
820,1,107,1,416.99,0.05,396.141
821,1,102,1,489.99,0.07,455.691
821,2,70,2,659.99,0.2,527.992
821,3,6,1,469.99,0.2,375.992
821,4,107,1,416.99,0.05,396.141
822,1,53,1,749.99,0.05,712.49
822,2,72,1,619.99,0.2,495.992
823,1,56,2,5499.99,0.07,5114.991
823,2,86,2,149.99,0.2,119.992
823,3,81,1,1099.99,0.2,879.992
824,1,92,2,209.99,0.1,188.991
825,1,19,1,449.0,0.1,404.1
825,2,30,2,999.99,0.2,799.992
826,1,45,2,869.99,0.2,695.992
826,2,36,1,832.99,0.1,749.691
827,1,43,1,5299.99,0.05,5034.99
827,2,41,1,1469.99,0.2,1175.992
827,3,28,1,2499.99,0.2,1999.992
827,4,108,1,449.99,0.2,359.992
828,1,25,2,499.99,0.2,399.992
828,2,24,1,549.99,0.2,439.992
828,3,55,2,2699.99,0.07,2510.991
829,1,103,1,551.99,0.2,441.592
829,2,105,2,533.99,0.1,480.591
830,1,85,2,329.99,0.2,263.992
830,2,100,2,489.99,0.07,455.691
830,3,96,2,349.99,0.2,279.992
831,1,67,1,250.99,0.2,200.792
831,2,11,1,1680.99,0.2,1344.792
831,3,68,1,449.99,0.1,404.991
832,1,54,1,3199.99,0.05,3039.99
832,2,45,1,869.99,0.2,695.992
832,3,27,1,999.99,0.07,929.991
832,4,16,2,599.99,0.1,539.991
833,1,20,2,599.99,0.05,569.99
834,1,54,1,3199.99,0.07,2975.991
834,2,21,1,269.99,0.05,256.49
834,3,78,1,647.99,0.2,518.392
835,1,65,2,346.99,0.07,322.701
835,2,82,1,659.99,0.2,527.992
835,3,2,1,749.99,0.05,712.49
836,1,108,2,449.99,0.2,359.992
837,1,51,1,6499.99,0.05,6174.99
837,2,97,1,349.99,0.1,314.991
837,3,87,2,189.99,0.2,151.992
838,1,28,1,2499.99,0.1,2249.991
838,2,10,1,1549.0,0.1,1394.1
838,3,100,2,489.99,0.05,465.49
838,4,65,2,346.99,0.07,322.701
839,1,55,1,2699.99,0.07,2510.991
839,2,85,1,329.99,0.1,296.991
839,3,58,2,4999.99,0.05,4749.99
840,1,27,1,999.99,0.07,929.991
840,2,43,1,5299.99,0.07,4928.991
840,3,106,2,449.99,0.2,359.992
841,1,22,2,269.99,0.1,242.991
841,2,9,1,2999.99,0.2,2399.992
841,3,11,1,1680.99,0.2,1344.792
841,4,90,2,209.99,0.07,195.291
841,5,100,1,489.99,0.1,440.991
842,1,81,2,1099.99,0.07,1022.991
842,2,42,1,2299.99,0.1,2069.991
843,1,72,1,619.99,0.1,557.991
843,2,75,2,599.99,0.1,539.991
843,3,81,1,1099.99,0.1,989.991
843,4,23,2,299.99,0.07,278.991
844,1,79,2,402.99,0.07,374.781
844,2,12,1,549.99,0.1,494.991
844,3,83,2,149.99,0.2,119.992
844,4,48,1,1499.99,0.2,1199.992
844,5,63,2,3499.99,0.05,3324.99
845,1,16,2,599.99,0.2,479.992
845,2,75,1,599.99,0.2,479.992
845,3,26,2,599.99,0.05,569.99
845,4,73,2,749.99,0.2,599.992
845,5,88,1,189.99,0.05,180.49
846,1,46,2,1409.99,0.05,1339.49
846,2,47,1,5299.99,0.07,4928.991
846,3,71,1,416.99,0.1,375.291
846,4,72,2,619.99,0.05,588.99
846,5,103,2,551.99,0.07,513.351
847,1,61,2,4999.99,0.05,4749.99
848,1,93,1,209.99,0.07,195.291
848,2,100,2,489.99,0.2,391.992
848,3,88,2,189.99,0.2,151.992
848,4,41,2,1469.99,0.07,1367.091
849,1,109,1,416.99,0.2,333.592
850,1,101,2,339.99,0.07,316.191
850,2,5,2,1320.99,0.07,1228.521
850,3,37,1,379.99,0.07,353.391
851,1,30,1,999.99,0.2,799.992
851,2,93,1,209.99,0.05,199.49
852,1,46,2,1409.99,0.07,1311.291
853,1,99,1,299.99,0.05,284.99
853,2,58,2,4999.99,0.2,3999.992
853,3,42,2,2299.99,0.2,1839.992
853,4,45,1,869.99,0.2,695.992
853,5,6,1,469.99,0.05,446.49
854,1,87,1,189.99,0.1,170.991
855,1,18,1,449.0,0.1,404.1
855,2,93,2,209.99,0.2,167.992
855,3,89,1,209.99,0.2,167.992
856,1,38,2,549.99,0.05,522.49
857,1,29,1,999.99,0.2,799.992
858,1,45,2,869.99,0.2,695.992
858,2,5,1,1320.99,0.2,1056.792
858,3,14,1,269.99,0.07,251.091
858,4,73,2,749.99,0.07,697.491
859,1,38,2,549.99,0.07,511.491
859,2,13,1,269.99,0.1,242.991
859,3,14,2,269.99,0.1,242.991
859,4,71,2,416.99,0.1,375.291
859,5,36,2,832.99,0.1,749.691
860,1,6,1,469.99,0.05,446.49
860,2,24,2,549.99,0.2,439.992
860,3,25,1,499.99,0.2,399.992
860,4,58,2,4999.99,0.07,4649.991
860,5,95,2,299.99,0.05,284.99
861,1,14,2,269.99,0.07,251.091
861,2,62,1,3499.99,0.2,2799.992
862,1,85,1,329.99,0.05,313.49
862,2,99,1,299.99,0.2,239.992
862,3,49,2,3499.99,0.07,3254.991
863,1,93,2,209.99,0.1,188.991
864,1,37,1,379.99,0.1,341.991
864,2,65,2,346.99,0.05,329.641
864,3,13,1,269.99,0.2,215.992
865,1,109,2,416.99,0.1,375.291
865,2,34,1,469.99,0.05,446.49
866,1,88,1,189.99,0.2,151.992
866,2,67,2,250.99,0.07,233.421
866,3,80,1,761.99,0.07,708.651
866,4,13,2,269.99,0.07,251.091
867,1,101,1,339.99,0.05,322.99
868,1,46,1,1409.99,0.07,1311.291
869,1,7,1,3999.99,0.2,3199.992
869,2,106,2,449.99,0.05,427.49
869,3,33,1,469.99,0.05,446.49
869,4,55,2,2699.99,0.05,2564.99
869,5,65,2,346.99,0.2,277.592
870,1,63,1,3499.99,0.07,3254.991
871,1,106,1,449.99,0.2,359.992
871,2,38,1,549.99,0.1,494.991
871,3,30,2,999.99,0.2,799.992
871,4,107,2,416.99,0.05,396.141
872,1,62,2,3499.99,0.07,3254.991
872,2,53,1,749.99,0.1,674.991
873,1,32,2,469.99,0.1,422.991
874,1,56,1,5499.99,0.05,5224.99
874,2,27,2,999.99,0.05,949.99
874,3,73,1,749.99,0.1,674.991
874,4,77,2,799.99,0.07,743.991
875,1,5,2,1320.99,0.1,1188.891
875,2,15,2,529.99,0.05,503.49
875,3,14,1,269.99,0.07,251.091
875,4,111,1,470.99,0.2,376.792
876,1,17,2,429.0,0.2,343.2
876,2,66,2,250.99,0.2,200.792
876,3,96,1,349.99,0.07,325.491
876,4,107,2,416.99,0.05,396.141
877,1,73,1,749.99,0.07,697.491
877,2,103,1,551.99,0.1,496.791
878,1,103,1,551.99,0.2,441.592
878,2,13,1,269.99,0.1,242.991
878,3,6,2,469.99,0.2,375.992
878,4,18,2,449.0,0.05,426.55
879,1,100,2,489.99,0.2,391.992
879,2,2,2,749.99,0.07,697.491
879,3,83,2,149.99,0.2,119.992
879,4,82,1,659.99,0.07,613.791
880,1,28,2,2499.99,0.2,1999.992
880,2,95,1,299.99,0.1,269.991
880,3,5,1,1320.99,0.07,1228.521
880,4,26,1,599.99,0.1,539.991
880,5,66,1,250.99,0.2,200.792
881,1,98,1,489.99,0.07,455.691
881,2,50,1,5999.99,0.2,4799.992
881,3,64,2,489.99,0.05,465.49
881,4,67,1,250.99,0.1,225.891
882,1,63,2,3499.99,0.07,3254.991
882,2,108,2,449.99,0.2,359.992
882,3,57,2,1999.99,0.07,1859.991
883,1,44,1,539.99,0.05,512.99
883,2,5,2,1320.99,0.05,1254.94
884,1,49,2,3499.99,0.05,3324.99
884,2,69,2,416.99,0.07,387.801
884,3,46,2,1409.99,0.2,1127.992
884,4,10,1,1549.0,0.1,1394.1
884,5,21,2,269.99,0.05,256.49
885,1,106,1,449.99,0.07,418.491
885,2,43,1,5299.99,0.1,4769.991
886,1,47,1,5299.99,0.05,5034.99
886,2,30,1,999.99,0.05,949.99
887,1,50,2,5999.99,0.05,5699.99
887,2,70,1,659.99,0.1,593.991
888,1,33,2,469.99,0.1,422.991
888,2,26,2,599.99,0.2,479.992
889,1,12,2,549.99,0.1,494.991
890,1,16,2,599.99,0.1,539.991
890,2,105,2,533.99,0.1,480.591
890,3,52,1,875.99,0.05,832.19
890,4,67,1,250.99,0.1,225.891
890,5,65,2,346.99,0.1,312.291
891,1,107,2,416.99,0.1,375.291
891,2,32,1,469.99,0.05,446.49
891,3,35,2,832.99,0.1,749.691
891,4,50,1,5999.99,0.1,5399.991
892,1,36,1,832.99,0.1,749.691
892,2,9,2,2999.99,0.2,2399.992
892,3,50,2,5999.99,0.07,5579.991
892,4,88,1,189.99,0.05,180.49
893,1,67,2,250.99,0.05,238.44
893,2,45,1,869.99,0.07,809.091
894,1,101,2,339.99,0.2,271.992
895,1,106,1,449.99,0.07,418.491
896,1,91,2,349.99,0.05,332.49
896,2,10,1,1549.0,0.05,1471.55
897,1,105,1,533.99,0.05,507.29
897,2,96,1,349.99,0.05,332.49
898,1,45,2,869.99,0.2,695.992
898,2,16,1,599.99,0.07,557.991
898,3,57,2,1999.99,0.2,1599.992
898,4,69,2,416.99,0.07,387.801
899,1,59,2,2599.99,0.1,2339.991
899,2,17,1,429.0,0.1,386.1
899,3,6,1,469.99,0.2,375.992
900,1,26,2,599.99,0.05,569.99
900,2,108,1,449.99,0.07,418.491
900,3,89,1,209.99,0.2,167.992
900,4,61,2,4999.99,0.05,4749.99
900,5,28,2,2499.99,0.07,2324.991
901,1,50,1,5999.99,0.2,4799.992
901,2,43,1,5299.99,0.07,4928.991
902,1,38,2,549.99,0.07,511.491
902,2,92,1,209.99,0.07,195.291
902,3,12,1,549.99,0.2,439.992
902,4,76,2,299.99,0.05,284.99
903,1,31,2,1632.99,0.07,1518.681
903,2,48,2,1499.99,0.05,1424.99
904,1,36,2,832.99,0.1,749.691
904,2,51,2,6499.99,0.07,6044.991
904,3,92,2,209.99,0.2,167.992
904,4,13,1,269.99,0.2,215.992
905,1,67,1,250.99,0.1,225.891
905,2,62,2,3499.99,0.05,3324.99
905,3,42,2,2299.99,0.2,1839.992
905,4,20,1,599.99,0.2,479.992
906,1,23,2,299.99,0.2,239.992
906,2,28,2,2499.99,0.07,2324.991
906,3,46,1,1409.99,0.05,1339.49
906,4,102,2,489.99,0.1,440.991
906,5,22,2,269.99,0.2,215.992
907,1,84,2,109.99,0.07,102.291
907,2,65,1,346.99,0.07,322.701
908,1,41,1,1469.99,0.2,1175.992
908,2,94,1,249.99,0.1,224.991
908,3,102,2,489.99,0.1,440.991
909,1,5,1,1320.99,0.2,1056.792
910,1,23,1,299.99,0.1,269.991
911,1,66,2,250.99,0.05,238.44
911,2,106,1,449.99,0.05,427.49
911,3,91,2,349.99,0.05,332.49
911,4,49,1,3499.99,0.2,2799.992
912,1,22,2,269.99,0.2,215.992
912,2,71,2,416.99,0.05,396.141
912,3,101,1,339.99,0.05,322.99
912,4,2,2,749.99,0.2,599.992
913,1,90,2,209.99,0.1,188.991
913,2,24,2,549.99,0.05,522.49
914,1,38,1,549.99,0.07,511.491
914,2,20,2,599.99,0.2,479.992
914,3,106,1,449.99,0.05,427.49
914,4,46,1,1409.99,0.1,1268.991
915,1,64,1,489.99,0.05,465.49
915,2,48,1,1499.99,0.07,1394.991
915,3,42,1,2299.99,0.2,1839.992
915,4,2,1,749.99,0.07,697.491
916,1,92,1,209.99,0.2,167.992
917,1,41,1,1469.99,0.07,1367.091
918,1,91,1,349.99,0.2,279.992
918,2,31,1,1632.99,0.1,1469.691
918,3,4,2,2899.99,0.07,2696.991
919,1,7,1,3999.99,0.07,3719.991
919,2,44,1,539.99,0.1,485.991
920,1,76,1,299.99,0.05,284.99
920,2,39,2,1499.99,0.07,1394.991
920,3,78,1,647.99,0.05,615.59
920,4,80,2,761.99,0.07,708.651
921,1,77,1,799.99,0.2,639.992
921,2,75,2,599.99,0.07,557.991
921,3,48,1,1499.99,0.1,1349.991
922,1,68,1,449.99,0.2,359.992
922,2,73,1,749.99,0.2,599.992
922,3,86,1,149.99,0.1,134.991
923,1,74,2,439.99,0.05,417.99
923,2,6,1,469.99,0.1,422.991
924,1,97,2,349.99,0.2,279.992
924,2,36,1,832.99,0.2,666.392
925,1,97,1,349.99,0.07,325.491
925,2,62,2,3499.99,0.2,2799.992
926,1,37,2,379.99,0.2,303.992
927,1,74,2,439.99,0.1,395.991
927,2,16,2,599.99,0.2,479.992
927,3,50,1,5999.99,0.1,5399.991
927,4,3,1,999.99,0.1,899.991
927,5,43,1,5299.99,0.07,4928.991
928,1,71,2,416.99,0.05,396.141
928,2,83,1,149.99,0.2,119.992
929,1,82,1,659.99,0.2,527.992
929,2,63,2,3499.99,0.1,3149.991
929,3,24,1,549.99,0.05,522.49
930,1,56,2,5499.99,0.07,5114.991
930,2,82,1,659.99,0.07,613.791
930,3,60,1,1559.99,0.1,1403.991
930,4,65,2,346.99,0.05,329.641
930,5,51,2,6499.99,0.1,5849.991
931,1,49,2,3499.99,0.07,3254.991
931,2,76,1,299.99,0.2,239.992
932,1,74,1,439.99,0.05,417.99
933,1,77,1,799.99,0.07,743.991
933,2,21,1,269.99,0.2,215.992
933,3,75,2,599.99,0.05,569.99
934,1,35,2,832.99,0.05,791.34
934,2,48,1,1499.99,0.05,1424.99
934,3,18,1,449.0,0.1,404.1
934,4,61,1,4999.99,0.07,4649.991
934,5,56,2,5499.99,0.2,4399.992
935,1,65,2,346.99,0.2,277.592
935,2,76,2,299.99,0.07,278.991
935,3,6,1,469.99,0.07,437.091
935,4,38,1,549.99,0.07,511.491
936,1,70,1,659.99,0.1,593.991
936,2,44,1,539.99,0.07,502.191
937,1,108,2,449.99,0.1,404.991
937,2,51,2,6499.99,0.07,6044.991
937,3,58,2,4999.99,0.07,4649.991
937,4,28,2,2499.99,0.07,2324.991
937,5,66,1,250.99,0.2,200.792
938,1,4,1,2899.99,0.05,2754.99
938,2,13,1,269.99,0.05,256.49
939,1,5,1,1320.99,0.1,1188.891
939,2,107,2,416.99,0.2,333.592
940,1,75,2,599.99,0.2,479.992
941,1,25,1,499.99,0.1,449.991
941,2,102,2,489.99,0.05,465.49
941,3,11,2,1680.99,0.07,1563.321
942,1,98,2,489.99,0.05,465.49
942,2,110,2,470.99,0.1,423.891
942,3,35,2,832.99,0.07,774.681
942,4,103,1,551.99,0.05,524.39
942,5,100,1,489.99,0.05,465.49
943,1,25,1,499.99,0.2,399.992
943,2,82,1,659.99,0.2,527.992
944,1,29,2,999.99,0.07,929.991
944,2,16,2,599.99,0.1,539.991
944,3,70,2,659.99,0.2,527.992
944,4,85,2,329.99,0.2,263.992
944,5,69,2,416.99,0.07,387.801
945,1,105,1,533.99,0.05,507.29
945,2,94,2,249.99,0.2,199.992
945,3,34,2,469.99,0.05,446.49
945,4,44,2,539.99,0.1,485.991
945,5,50,2,5999.99,0.05,5699.99
946,1,7,1,3999.99,0.1,3599.991
946,2,85,2,329.99,0.2,263.992
946,3,62,1,3499.99,0.05,3324.99
946,4,22,2,269.99,0.2,215.992
946,5,56,2,5499.99,0.07,5114.991
947,1,32,1,469.99,0.05,446.49
947,2,42,2,2299.99,0.07,2138.991
947,3,44,1,539.99,0.07,502.191
948,1,23,2,299.99,0.2,239.992
948,2,20,2,599.99,0.1,539.991
948,3,101,1,339.99,0.2,271.992
